date,wilaya_code,Hypertension,Diabète_type_2,Obésité,Asthme,Cancer_du_poumon,Cancer_du_sein,Cancer_de_la_prostate,Maladie_cardiovasculaire
2022-06-01,55,42237,42699,30527,22045,25984,22060,22240,27137
2022-06-01,56,42084,39579,28502,21127,27013,22622,22700,26607
2022-06-01,57,40996,40358,27985,22760,25543,22863,22114,27134
2022-06-01,58,40579,41990,27872,22569,25608,23205,23310,26283
2022-07-01,1,41272,44574,28708,22275,25989,23516,21902,27227
2022-07-01,2,74543,72495,52504,36162,42588,33858,31344,47620
2022-07-01,3,77736,72880,50509,35812,38043,31687,33867,46680
2022-07-01,4,98052,105744,69411,50014,62858,42260,39949,67747
2022-07-01,5,105690,105796,72225,53262,53240,44170,38740,64541
2022-07-01,6,70249,74688,50436,38015,42558,31726,34093,46588
2022-07-01,7,104554,106204,75042,49528,57378,42563,40785,66155
2022-07-01,8,40214,43247,30370,21703,25599,22491,22100,27715
2022-07-01,9,104549,106216,74756,50627,53111,42670,41201,65279
2022-07-01,10,73554,76015,49584,34399,41544,32933,34477,46565
2022-07-01,11,40052,40165,28716,21675,25776,22794,21989,24941
2022-07-01,12,103006,106915,69969,45905,55633,41911,39688,64328
2022-07-01,13,71477,75627,49808,38117,40102,34012,33087,49225
2022-07-01,14,71588,77201,48550,37216,40841,32859,31148,45896
2022-07-01,15,66769,72248,51363,35479,40485,33502,32410,45827
2022-07-01,16,104522,98194,69725,50498,53739,41495,39898,60682
2022-07-01,17,103218,105543,70349,49225,55120,41774,40503,65790
2022-07-01,18,72729,72679,51119,37555,43156,31206,31766,42557
2022-07-01,19,100570,103278,75372,49511,57459,42760,42095,59647
2022-07-01,20,70365,77757,51915,35428,40577,33611,29994,44227
2022-07-01,21,76187,77341,53173,37606,40879,34785,29694,47164
2022-07-01,22,102815,103087,69145,49266,56681,41955,42027,65782
2022-07-01,23,101633,106109,67812,52180,55210,43924,39583,60405
2022-07-01,24,78052,78007,51926,34023,37419,32910,31898,47566
2022-07-01,25,101458,100301,65859,53505,54407,39104,40887,64832
2022-07-01,26,73211,75842,52788,36559,42764,34858,32328,45883
2022-07-01,27,68146,78787,51406,35138,38992,35777,30007,49864
2022-07-01,28,75769,73681,55137,40080,40733,31681,31941,46415
2022-07-01,29,75202,77649,49829,36292,39865,34283,31939,46784
2022-07-01,30,70317,77921,51036,37546,39074,33753,30867,45609
2022-07-01,31,100051,106133,67176,51777,57987,41624,41925,64672
2022-07-01,32,42728,42338,28880,22179,25737,23430,23155,25161
2022-07-01,33,41610,44465,29391,22968,27217,23718,21437,26461
2022-07-01,34,73376,78476,53846,36671,40650,30494,32854,45567
2022-07-01,35,40143,42656,27446,23477,26467,24309,22495,26537
2022-07-01,36,42725,40544,29136,21194,26428,23982,24047,26788
2022-07-01,37,41411,42137,27574,22332,25224,22192,22343,26468
2022-07-01,38,42866,41959,29407,22622,25340,24245,21984,25485
2022-07-01,39,66298,71357,51416,33089,42626,32689,31483,45237
2022-07-01,40,75549,75400,50762,36876,39237,32142,32709,49849
2022-07-01,41,75728,82043,50410,31230,39795,31921,30988,45575
2022-07-01,42,42293,42859,27205,22165,25630,22850,22455,26132
2022-07-01,43,41836,39183,27638,22591,25858,23220,21245,23654
2022-07-01,44,42290,42150,28049,22091,24863,23110,22650,27194
2022-07-01,45,42324,44107,28162,22453,24803,23139,22326,25134
2022-07-01,46,41943,37079,29091,21343,25584,23413,21361,25269
2022-07-01,47,77934,74932,49992,35445,42576,32810,31265,44206
2022-07-01,48,74070,74328,51403,37417,38322,31361,30273,47153
2022-07-01,49,41059,43832,27586,21923,25579,22951,21066,27045
2022-07-01,50,42367,43249,28070,23042,25503,23044,21611,25064
2022-07-01,51,41423,43742,30436,22439,25653,23199,21880,25622
2022-07-01,52,40699,39376,28034,22648,25230,22888,20587,24494
2022-07-01,53,42305,41661,29204,23284,28075,23173,23058,26205
2022-07-01,54,41687,38948,29542,22783,25519,21823,22248,26724
2022-07-01,55,41397,42272,29140,21871,24353,22792,22327,26105
2022-07-01,56,40791,46262,28249,23113,25018,23229,22756,27350
2022-07-01,57,42399,43295,31189,21343,25903,23622,23104,25451
2022-07-01,58,42492,44701,27850,21158,25661,23060,22082,26499
2022-08-01,1,40626,40727,28443,21822,27066,23154,22730,29738
2022-08-01,2,77298,78041,53204,38613,39665,32787,34385,54392
2022-08-01,3,74756,77983,49884,35739,41836,34043,33800,54836
2022-08-01,4,101286,112104,67057,52431,55727,45307,39769,76892
2022-08-01,5,102909,103570,68801,48598,54737,39960,40199,75878
2022-08-01,6,77295,72536,50821,35919,40590,32653,31135,56616
2022-08-01,7,100398,106748,71827,51209,56405,41701,41057,67001
2022-08-01,8,41123,42692,27772,21749,25050,23452,22426,28062
2022-08-01,9,99653,108993,69889,48749,55601,45341,40205,71201
2022-08-01,10,73669,79346,52283,35406,38733,32941,31855,52233
2022-08-01,11,42991,44215,28125,22610,24694,22431,21240,29243
2022-08-01,12,101509,99306,71923,47726,57303,42581,40487,72876
2022-08-01,13,76194,77540,48572,36224,40440,33486,31849,51349
2022-08-01,14,70143,75227,48291,36645,40183,32996,30590,50795
2022-08-01,15,75841,73473,52128,34963,40197,34557,32593,49562
2022-08-01,16,103653,112095,76071,50165,55902,45981,41344,72711
2022-08-01,17,95736,102600,70722,50672,58528,44048,41116,75840
2022-08-01,18,71199,79657,50672,39064,41825,35172,33508,52408
2022-08-01,19,106479,101323,75192,48471,57321,41491,40268,76528
2022-08-01,20,75375,71923,51194,38888,41576,33241,30804,50515
2022-08-01,21,74696,78700,50534,38183,42339,33316,33154,52484
2022-08-01,22,103905,105179,69672,49049,56154,42171,41359,71185
2022-08-01,23,101360,100830,70057,51646,57799,39895,42696,69442
2022-08-01,24,72740,79017,49032,37507,38657,35075,32092,49374
2022-08-01,25,104341,108160,72373,49303,56372,41030,40382,67940
2022-08-01,26,70456,79912,52790,35470,39909,36205,30961,51671
2022-08-01,27,68904,73050,52245,35977,39480,33959,33254,52132
2022-08-01,28,73900,75565,53728,37017,40137,34004,32703,51723
2022-08-01,29,74030,75160,54074,36381,42028,34118,33492,51740
2022-08-01,30,78364,74702,55431,35325,40899,33853,30012,53165
2022-08-01,31,101659,105546,67343,46665,59332,40964,41429,78182
2022-08-01,32,37634,39958,29041,21371,25000,22044,21863,27944
2022-08-01,33,41761,44246,28813,21582,25986,22667,21357,28995
2022-08-01,34,73481,73400,51972,34012,39812,35400,31115,55416
2022-08-01,35,40559,42013,29373,22840,26082,22003,22091,28670
2022-08-01,36,40612,42331,28614,22500,26635,24122,21291,29043
2022-08-01,37,40280,43125,26741,22237,26180,22598,22586,30532
2022-08-01,38,38760,45253,29729,22734,26297,22286,22557,28805
2022-08-01,39,71692,74214,52481,37641,40076,34091,33184,49405
2022-08-01,40,80095,77366,46791,37525,41257,32603,31184,55103
2022-08-01,41,76313,74633,51605,34832,37178,32567,30750,52797
2022-08-01,42,41811,41702,27718,22397,24398,23048,21669,30100
2022-08-01,43,41884,43594,28636,21203,25353,22885,22756,28754
2022-08-01,44,42685,43130,28297,22830,25618,23025,22131,29780
2022-08-01,45,42947,45758,27241,23106,25883,22620,22265,29715
2022-08-01,46,40372,42919,27045,22387,25723,22470,21991,28561
2022-08-01,47,74550,76666,50536,38499,37177,34628,30757,52924
2022-08-01,48,75845,73341,50733,36521,38166,34989,32519,51561
2022-08-01,49,41263,42750,29808,22223,26106,23645,22453,29739
2022-08-01,50,40456,42053,27450,22564,27582,23517,21219,31115
2022-08-01,51,42445,41599,27382,22290,25992,22504,21966,29253
2022-08-01,52,42525,40572,28628,22331,28094,23249,22530,29649
2022-08-01,53,42028,41594,28620,21631,25512,22557,21438,27188
2022-08-01,54,42637,40445,28260,21923,25944,23160,22713,30087
2022-08-01,55,39943,43020,29245,21976,26431,23839,21352,29667
2022-08-01,56,42442,41121,29743,23113,23765,21798,23014,29521
2022-08-01,57,40902,42341,29128,21467,26216,22212,21488,28602
2022-08-01,58,40774,41179,29733,22561,24824,22276,22185,28820
2022-09-01,1,47829,42089,32542,27212,26147,22082,22203,31788
2022-09-01,2,80057,69777,57455,46689,37533,33660,33423,60871
2022-09-01,3,82940,74539,59565,48159,41270,34626,31868,60122
2022-09-01,4,116608,105049,77340,62842,59499,42257,40162,78038
2022-09-01,5,117215,105089,78866,62631,51844,45496,37896,79375
2022-09-01,6,84774,72762,54462,49375,41192,30421,31178,59462
2022-09-01,7,114661,104103,82486,66345,58255,41240,41132,84864
2022-09-01,8,44234,45727,32572,25467,25730,22859,22549,30863
2022-09-01,9,108551,105720,78168,65258,55608,44456,40261,82275
2022-09-01,10,87140,74871,59078,46516,39824,33326,31253,56445
2022-09-01,11,48892,40044,32705,27331,26700,23079,21834,34141
2022-09-01,12,117307,106256,82058,63715,54818,43877,39818,79434
2022-09-01,13,85493,74587,58031,48607,40532,32733,33370,57705
2022-09-01,14,85821,77221,56282,47265,39502,33455,30877,58311
2022-09-01,15,81735,78046,56301,48717,40686,31346,32923,58247
2022-09-01,16,112360,106829,81427,65335,53444,42166,41813,87284
2022-09-01,17,119001,107575,78631,65758,53212,43392,38830,81247
2022-09-01,18,81501,74977,59825,45420,42035,33226,32841,59465
2022-09-01,19,119265,111049,78553,61731,57965,41162,39761,77415
2022-09-01,20,90289,76848,52283,46984,40929,31700,32855,56734
2022-09-01,21,83612,78338,60472,48524,41828,35796,32616,57785
2022-09-01,22,114568,102900,80225,66730,54808,40615,39714,81861
2022-09-01,23,109885,101636,76716,61157,56479,41804,40745,79319
2022-09-01,24,83162,78516,55732,48731,40470,32507,31163,59241
2022-09-01,25,121485,102330,79693,62935,60176,43192,38237,81726
2022-09-01,26,82261,76984,58595,48053,44641,32612,33684,55874
2022-09-01,27,84175,75135,54649,46697,43552,33567,31705,58233
2022-09-01,28,80397,75597,54686,45352,43264,33825,33837,55906
2022-09-01,29,85158,74829,57769,46952,43439,32206,33486,57779
2022-09-01,30,80351,79542,57738,45159,41990,32674,32439,61278
2022-09-01,31,118672,109364,82403,62990,58031,41382,39231,77897
2022-09-01,32,45989,41947,31528,25860,25105,22473,22304,32223
2022-09-01,33,47883,43599,31963,25306,24428,23206,22366,32345
2022-09-01,34,83579,75513,55656,46908,40696,33691,33385,61702
2022-09-01,35,44107,42625,31917,26941,25871,22632,21978,32924
2022-09-01,36,44655,44223,32384,26929,26343,22746,22536,35146
2022-09-01,37,46596,40582,30176,25524,26642,23804,22675,31880
2022-09-01,38,47470,41571,32989,25921,24723,23215,21956,31054
2022-09-01,39,85110,74505,55974,45728,39847,34573,32983,57903
2022-09-01,40,80131,71432,54354,46724,39131,31488,32048,57731
2022-09-01,41,86151,77355,53249,45157,42188,31531,32854,57894
2022-09-01,42,44703,40992,34273,25359,26767,23318,22246,32334
2022-09-01,43,46623,40348,32154,26021,26586,22827,21281,32424
2022-09-01,44,48837,38786,30006,26445,24898,24412,22775,33284
2022-09-01,45,45183,41713,29419,26145,25878,23185,22355,32016
2022-09-01,46,46494,42190,33205,23885,25182,23678,21737,32309
2022-09-01,47,81646,71017,60644,46305,40671,32742,30636,57633
2022-09-01,48,81425,72598,57975,44433,40491,31743,32442,58195
2022-09-01,49,47346,44371,31613,26771,26671,21718,22525,34762
2022-09-01,50,46254,42566,31992,24412,23917,22577,22935,32639
2022-09-01,51,47741,43891,30096,26601,25737,23851,21887,34386
2022-09-01,52,48058,43022,30747,26855,26357,22127,21955,32502
2022-09-01,53,49767,41753,31028,25374,26163,22745,21919,33240
2022-09-01,54,46980,41521,31278,25162,26379,23495,22208,34039
2022-09-01,55,42277,43051,31828,28211,25139,23890,22303,31464
2022-09-01,56,44324,42771,29878,26072,25099,22357,22481,34230
2022-09-01,57,47228,42094,31453,25944,25168,23514,22997,30948
2022-09-01,58,47429,41754,32410,26184,26810,22874,21875,31316
2022-10-01,1,54520,41064,36291,32872,25877,23552,22354,34786
2022-10-01,2,89691,76985,60837,58532,41979,33324,30548,68347
2022-10-01,3,91619,75653,63391,59308,41813,30691,34497,64142
2022-10-01,4,135799,102146,85951,77615,55319,39952,41057,83438
2022-10-01,5,131301,103237,90034,77656,58712,44033,39329,84646
2022-10-01,6,96315,79060,60963,57574,41411,33165,30515,63983
2022-10-01,7,124409,102887,93627,72855,52727,38624,38405,96490
2022-10-01,8,50374,43173,37056,31274,25933,22679,22503,36162
2022-10-01,9,125075,108856,89939,78488,55802,43133,40007,91684
2022-10-01,10,95436,73135,63866,57928,40622,33730,30631,67930
2022-10-01,11,52450,41927,35727,29907,25944,22977,21500,33207
2022-10-01,12,121297,100564,92628,76676,57190,40568,39393,92333
2022-10-01,13,90528,78360,66757,58466,44303,31107,32630,64246
2022-10-01,14,92481,75496,64051,59707,42564,33622,32004,63545
2022-10-01,15,88635,75075,63338,60929,43455,32100,31854,66711
2022-10-01,16,126407,104799,92733,76307,53991,43155,41511,90834
2022-10-01,17,132664,109264,86218,78709,56333,43812,40021,88462
2022-10-01,18,94219,79567,65973,57683,42548,34487,32876,62911
2022-10-01,19,125845,104679,88692,79737,55939,40829,39311,88300
2022-10-01,20,90821,79427,66245,58431,40479,34158,30845,65660
2022-10-01,21,95648,71781,63843,62232,41343,33973,31231,64516
2022-10-01,22,122994,112697,86900,78316,51985,44793,40115,92434
2022-10-01,23,135825,100919,88189,81347,56925,38689,40462,85619
2022-10-01,24,91125,73143,65640,57677,38227,32298,33087,66782
2022-10-01,25,135848,99715,91872,81031,58045,41845,42522,88016
2022-10-01,26,99880,75256,64290,59483,41292,32050,32265,67410
2022-10-01,27,91544,73075,64137,56595,45074,33103,33189,64469
2022-10-01,28,94054,78348,64358,57010,43207,33904,31450,63376
2022-10-01,29,89893,76280,66375,62999,39058,31943,31725,63038
2022-10-01,30,92511,79249,60113,58622,41385,33427,32675,64756
2022-10-01,31,131961,106097,88337,81963,55782,42704,42142,91824
2022-10-01,32,50074,41374,35169,32896,25455,22144,22952,37514
2022-10-01,33,54263,41106,37658,30526,26712,23193,21919,34944
2022-10-01,34,96693,74672,68063,53463,42620,32258,33099,64263
2022-10-01,35,52081,42256,35216,32939,26244,22903,22571,34858
2022-10-01,36,50947,42400,35173,34276,25981,22711,22419,34658
2022-10-01,37,52750,44193,34456,32067,25711,23339,21930,36696
2022-10-01,38,54418,38299,37269,29992,26852,22398,22001,35368
2022-10-01,39,95009,75847,60903,55181,42259,33183,31774,60657
2022-10-01,40,96428,71551,64530,58170,42274,30819,32929,63801
2022-10-01,41,88122,77763,63430,62322,40776,32564,31172,62523
2022-10-01,42,50721,41439,35040,30324,25623,22761,22905,36294
2022-10-01,43,52535,40378,36349,33107,26245,23423,22061,36621
2022-10-01,44,52615,41514,37038,32475,26311,21908,21991,35072
2022-10-01,45,53572,42258,36988,34606,25614,22935,22989,35663
2022-10-01,46,52284,44386,34874,31689,25150,23362,23041,35196
2022-10-01,47,93154,72026,64566,57600,36769,32978,30928,63381
2022-10-01,48,93308,69040,63176,58388,42435,32317,30710,62203
2022-10-01,49,51474,44219,35761,33248,25377,21864,23100,35297
2022-10-01,50,51754,39870,35691,33882,25071,22659,21844,35110
2022-10-01,51,46317,44830,35533,33516,25158,23972,22628,37551
2022-10-01,52,51874,44115,34042,29733,24730,22524,22662,34992
2022-10-01,53,50498,40930,36861,33252,27435,23458,22175,36282
2022-10-01,54,51935,40291,37056,30317,25734,22896,22973,34864
2022-10-01,55,52351,42498,36423,30678,26081,22501,21082,36132
2022-10-01,56,51623,44618,34916,31306,26115,22755,21923,37548
2022-10-01,57,53741,43445,34045,29845,24915,23592,22044,35456
2022-10-01,58,49282,42608,33987,31603,25246,23411,23054,37406
2022-11-01,1,58604,40982,39781,33674,26498,22510,22910,38319
2022-11-01,2,105018,71575,67875,62563,38988,33895,32561,64742
2022-11-01,3,105180,80222,68894,63093,39926,33339,32279,67035
2022-11-01,4,140888,108133,97066,85864,61319,40893,44000,81951
2022-11-01,5,138661,108682,96388,85591,54580,41168,42898,86296
2022-11-01,6,106213,71945,72730,60768,40096,34086,33027,64614
2022-11-01,7,130555,105763,102109,84600,56211,46071,40339,91760
2022-11-01,8,60932,43109,38898,35000,25701,23542,21779,36674
2022-11-01,9,140419,111845,93837,87992,57006,41770,41164,93571
2022-11-01,10,104625,77079,68577,62008,41909,34757,32853,60718
2022-11-01,11,60088,40997,37966,34603,25493,24035,22551,34857
2022-11-01,12,136062,105762,91873,87164,53304,39459,42587,83041
2022-11-01,13,106467,76289,72024,64396,42778,30760,34299,63973
2022-11-01,14,108308,76906,70895,65917,42389,33234,31423,61670
2022-11-01,15,104240,73895,68535,59564,37713,34663,30173,61822
2022-11-01,16,136568,102779,97741,88187,56803,40299,39099,91138
2022-11-01,17,141905,108673,95283,87392,56632,42940,39428,89202
2022-11-01,18,96054,76219,70219,63279,40405,33476,33756,58852
2022-11-01,19,151575,103999,100139,86522,57189,47415,41789,89116
2022-11-01,20,110424,72427,71304,63751,40305,34648,30822,63073
2022-11-01,21,106906,75361,72862,64969,39831,32209,31759,65859
2022-11-01,22,141322,99666,102019,89726,56247,40894,40629,90867
2022-11-01,23,137826,106799,102123,83713,55055,41811,42403,89978
2022-11-01,24,99412,77419,67409,63835,38696,33893,30049,65496
2022-11-01,25,141747,101991,97117,86039,56617,43293,41587,90801
2022-11-01,26,107888,75905,69948,65971,42749,32048,31246,64340
2022-11-01,27,107252,74179,75659,60330,41723,33965,32245,61223
2022-11-01,28,101416,76938,69947,61877,41921,33188,32704,60087
2022-11-01,29,101108,74726,68187,63033,39007,34863,33582,66443
2022-11-01,30,95055,72951,68410,62141,42729,35098,32306,63732
2022-11-01,31,148491,109752,94351,88442,60468,41272,40116,87076
2022-11-01,32,55709,43575,37045,34400,25685,24813,22542,34277
2022-11-01,33,59942,44062,38927,33049,26448,23290,21774,34513
2022-11-01,34,104522,75411,70513,65089,41977,32813,31901,62243
2022-11-01,35,55186,42882,39695,35155,25756,22467,22953,37430
2022-11-01,36,56711,39473,39912,35753,25591,23249,22184,36427
2022-11-01,37,56039,43528,40226,34958,24691,23250,22032,37480
2022-11-01,38,56515,41852,38890,33944,25303,23597,22964,35228
2022-11-01,39,100363,80288,68993,64008,40572,34727,31472,64405
2022-11-01,40,99319,73020,69236,63340,40718,32294,31008,61622
2022-11-01,41,103701,77746,69629,61770,41123,33095,30452,64767
2022-11-01,42,56277,41787,38245,36478,26400,22366,22185,36258
2022-11-01,43,59942,38836,41498,33268,26552,22636,23634,33962
2022-11-01,44,57940,41610,40310,34080,26111,23759,23702,34348
2022-11-01,45,54758,39831,39561,36761,25665,23098,22564,37420
2022-11-01,46,54845,43067,37659,33465,26062,21942,21784,36033
2022-11-01,47,98845,75771,70903,60003,38356,33621,30517,66692
2022-11-01,48,104182,71605,71633,64293,37582,36401,32358,61088
2022-11-01,49,57462,39951,39700,34035,25824,22801,23494,35651
2022-11-01,50,54598,42910,37573,34389,26427,22740,21723,33520
2022-11-01,51,57949,43440,41646,36758,24684,23456,22561,34359
2022-11-01,52,58006,45778,40013,35306,25864,24061,21946,35597
2022-11-01,53,58829,40393,40173,36117,27268,22692,22422,35935
2022-11-01,54,56738,42108,38927,35081,25269,21282,21374,36052
2022-11-01,55,56867,41553,42331,35572,26612,22861,21962,35502
2022-11-01,56,57628,42849,39423,35566,26768,23979,22067,38390
2022-11-01,57,53776,41163,39498,34244,26559,21777,22604,35253
2022-11-01,58,55782,40467,39914,35054,25488,22888,21960,35048
2022-12-01,1,61503,41480,44301,35499,25681,22896,21741,37678
2022-12-01,2,113576,79506,72985,66730,41538,33629,30114,71167
2022-12-01,3,114078,75853,74219,67485,40137,33113,31526,70249
2022-12-01,4,159231,100223,103021,94376,56934,40718,39353,93388
2022-12-01,5,150297,103909,107410,94531,57592,41122,37997,90765
2022-12-01,6,111998,72131,76324,65163,40891,34953,32190,69839
2022-12-01,7,153008,101280,113685,94512,59058,43617,40028,96764
2022-12-01,8,59900,42671,41659,38078,26804,22740,21782,39397
2022-12-01,9,152940,106006,107366,89369,57358,45391,40521,95504
2022-12-01,10,111363,75452,75340,66634,41640,33194,30445,67799
2022-12-01,11,62051,42902,40576,40373,26354,22390,21598,39091
2022-12-01,12,159315,106152,109431,94954,53756,44788,43563,93199
2022-12-01,13,113891,74701,79651,69910,40648,35300,31991,71685
2022-12-01,14,113817,77038,78852,64195,42324,34778,32330,68660
2022-12-01,15,108148,78458,76768,68535,43031,30428,32308,70118
2022-12-01,16,145209,100548,113542,94806,55779,42044,42162,100691
2022-12-01,17,154100,103201,113595,89740,57587,42123,41689,98295
2022-12-01,18,115039,76175,73213,70132,42940,33558,30738,69712
2022-12-01,19,152073,105323,108052,94637,57371,40587,43282,93050
2022-12-01,20,107849,74154,77926,68147,40155,32523,30891,67884
2022-12-01,21,117182,78253,76752,67663,42720,32065,31704,69284
2022-12-01,22,146535,107783,108699,90045,59018,44433,39542,92468
2022-12-01,23,157811,111276,103702,91802,54679,42280,39588,96614
2022-12-01,24,108017,74955,76593,69901,42717,34650,32010,72489
2022-12-01,25,156126,106857,109287,93331,59024,44540,40267,95763
2022-12-01,26,107792,71300,79524,66639,41240,33621,32103,69244
2022-12-01,27,113511,73406,81033,67528,39435,33487,32926,69147
2022-12-01,28,113973,74820,77331,68865,41374,32465,30420,72698
2022-12-01,29,110557,75096,72158,67690,40703,32999,30427,68724
2022-12-01,30,107934,76786,75857,67698,40171,34880,31967,68368
2022-12-01,31,162246,102186,98523,93959,55735,42848,41486,95549
2022-12-01,32,64745,44255,43633,37143,26593,22717,22878,37649
2022-12-01,33,60584,41925,40125,39282,28165,23587,21315,37625
2022-12-01,34,117346,76066,77451,65202,39069,31195,31508,72705
2022-12-01,35,58670,39028,44248,38529,25980,23019,22317,35706
2022-12-01,36,64290,40047,40118,39149,25914,22321,22213,39292
2022-12-01,37,60931,43065,42359,37104,25596,21942,21508,38581
2022-12-01,38,60903,44375,39315,35268,26061,22798,21260,38952
2022-12-01,39,105732,80482,71651,71269,42892,33773,33090,75281
2022-12-01,40,116633,76640,79690,68333,41130,34823,32526,71339
2022-12-01,41,113289,75921,77034,68472,39973,32327,32320,66986
2022-12-01,42,62861,41183,46572,34601,25087,23258,22842,36475
2022-12-01,43,63403,42458,42250,37371,27010,23218,22414,38846
2022-12-01,44,63713,40188,42253,34837,24145,24231,21348,36520
2022-12-01,45,64460,40834,39486,37679,26462,23270,22021,39334
2022-12-01,46,59744,42857,40228,34542,25780,22827,21749,39132
2022-12-01,47,113662,73192,76980,72247,41123,34430,31630,68688
2022-12-01,48,112630,77642,76333,66176,39023,31238,33261,69633
2022-12-01,49,60054,42715,43487,38270,27487,23140,23573,39070
2022-12-01,50,61255,41609,43535,36878,24865,21643,22239,40877
2022-12-01,51,64126,41788,43675,38618,26826,22801,21343,38279
2022-12-01,52,68734,41123,42058,35746,26749,22708,23033,37881
2022-12-01,53,60827,44273,44115,37064,25679,22947,23032,38257
2022-12-01,54,60673,40435,41433,38651,25477,21856,22668,39569
2022-12-01,55,62936,43292,42550,38005,25497,22282,22460,40821
2022-12-01,56,62737,43116,42524,40388,26043,23914,21595,38461
2022-12-01,57,62357,41517,43835,38844,25872,22516,21126,39750
2022-12-01,58,62962,41506,42172,39068,26171,22414,21287,38711
2023-01-01,1,55522,43201,40355,37054,25770,23204,21962,39808
2023-01-01,2,100917,79666,80755,66272,39424,32557,32817,70097
2023-01-01,3,100958,76742,74448,71692,40689,34467,31826,64949
2023-01-01,4,139719,102930,103851,93574,58301,42659,40422,94163
2023-01-01,5,149509,103201,103990,99640,54738,39400,39667,94716
2023-01-01,6,101652,76998,77983,65392,39433,33028,31853,70315
2023-01-01,7,138952,111412,106925,96327,54974,42152,39006,96519
2023-01-01,8,57150,41317,44986,37994,25318,23278,22553,38778
2023-01-01,9,140322,110279,108385,96157,56235,42047,43113,104909
2023-01-01,10,107086,79989,75501,66382,40121,33295,31939,72594
2023-01-01,11,57416,40177,46915,41152,26332,22650,22136,39537
2023-01-01,12,144731,114305,99047,94854,56207,42210,39624,99861
2023-01-01,13,97200,77112,77948,67453,41901,33112,31155,74472
2023-01-01,14,103037,78497,73216,66860,40140,35589,32892,71522
2023-01-01,15,108128,79224,77995,68682,40202,32910,31914,72583
2023-01-01,16,144225,112328,106197,97603,57697,40560,38384,99340
2023-01-01,17,151723,100314,111298,92520,53216,43407,42080,97190
2023-01-01,18,101303,74685,76731,67994,41390,31295,32685,71155
2023-01-01,19,141988,108003,111597,89303,55652,40554,40639,99581
2023-01-01,20,93268,74216,71037,66288,38959,32158,32518,71718
2023-01-01,21,100325,79312,83592,66243,39883,35770,33051,73200
2023-01-01,22,144190,104290,114114,98849,57791,40061,40769,96846
2023-01-01,23,146363,107653,113644,98615,57068,40320,40204,97510
2023-01-01,24,106526,77574,78266,68383,37285,32631,33151,72920
2023-01-01,25,147791,110974,104620,97651,59379,44498,40371,96669
2023-01-01,26,98476,76508,77211,64382,37908,33277,31540,65201
2023-01-01,27,104969,75774,76231,66530,42416,32540,31940,67373
2023-01-01,28,105290,76986,79922,70990,40510,31676,33394,70014
2023-01-01,29,101519,77033,74586,65819,39627,32675,34041,67505
2023-01-01,30,98586,75250,72732,71827,41876,31989,33540,67410
2023-01-01,31,137506,105846,100344,89545,55504,40918,40090,91390
2023-01-01,32,59702,42448,43309,39160,24449,22687,22365,38566
2023-01-01,33,56436,43817,42626,38116,25270,22804,22798,39945
2023-01-01,34,101861,81066,78193,67983,41692,34110,32764,69485
2023-01-01,35,58948,43836,45122,39778,25384,22769,23418,38368
2023-01-01,36,54409,41853,42767,37645,25471,22552,22781,41758
2023-01-01,37,56443,39684,42941,37618,25435,23354,21804,37416
2023-01-01,38,54869,40698,43876,35847,24577,23118,23689,38294
2023-01-01,39,105330,78892,77577,64524,41762,32735,32349,68019
2023-01-01,40,102861,73262,73630,66155,40370,34101,28972,68453
2023-01-01,41,101260,72908,77159,67166,43956,34488,30479,75705
2023-01-01,42,56415,40626,45503,39553,25938,22777,22278,38193
2023-01-01,43,54564,43608,42473,38740,24815,23655,22712,37532
2023-01-01,44,56270,41699,42977,38457,25980,22794,22261,37610
2023-01-01,45,61567,44570,42500,39192,26123,22258,21978,38417
2023-01-01,46,58360,40418,42894,39334,23992,23322,22844,40695
2023-01-01,47,101500,78169,75747,61669,40555,34053,32686,68360
2023-01-01,48,101775,75449,79359,70073,39714,32678,33021,69229
2023-01-01,49,56458,40795,41414,37911,25359,23279,22463,37108
2023-01-01,50,55300,41203,45972,37662,25196,22893,22318,39647
2023-01-01,51,51696,42162,42665,38437,25792,23307,22327,38511
2023-01-01,52,51920,40376,47129,37383,25476,23703,22583,35143
2023-01-01,53,54584,42619,39371,38050,26471,23872,22337,36634
2023-01-01,54,59803,43434,42014,36769,25748,22571,22282,38034
2023-01-01,55,55142,42524,44009,38748,25713,24699,22099,40126
2023-01-01,56,58285,43786,42440,35292,25761,24678,23365,42360
2023-01-01,57,56999,40766,42464,38844,26134,21658,22129,38851
2023-01-01,58,58056,42491,38016,38818,23714,22646,22168,39306
2023-02-01,1,57612,43377,40870,35715,26048,24240,23233,38238
2023-02-01,2,97548,76363,69243,62847,39711,32990,32188,64913
2023-02-01,3,100277,82881,71917,61887,44254,32113,32756,64736
2023-02-01,4,138270,106230,103264,85337,58446,42650,39887,93032
2023-02-01,5,140165,107164,96836,89879,57118,42996,40852,86278
2023-02-01,6,96537,81700,66082,63368,40856,33274,31752,66680
2023-02-01,7,142275,96683,97719,84780,56039,44624,39708,89906
2023-02-01,8,58768,41379,38483,36670,26675,23054,21929,34756
2023-02-01,9,144737,102427,97093,91014,59286,41687,39765,86784
2023-02-01,10,105364,80879,74526,64033,38309,34978,29059,65231
2023-02-01,11,56737,44113,39016,35157,27860,23927,21400,34905
